run_id,run_short,repo,runtime,model,hint_profile,phase,execution_step,request_id,parent_run_id,prompt_preview,prompt_sha256,prompt_chars,prompt_lines,prompt_mentions_validation,tool_call_count,tools_called,patch_bytes
agentbench-20260603_011039,011039,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_011039::execution::1,agentbench-20260603_011039,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",7dff0141e7ec8d880533b850d5a1d62349441aee68aac5db7cdf2f807e7e9db2,5126,107,True,0,none,0
agentbench-20260603_011039,011039,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_011039::execution::2,agentbench-20260603_011039,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",6daff43fbb0c541e54dd90a45874e6b5d875e8b0938cb1739e48863892b2f6ad,5563,119,True,0,none,0
agentbench-20260603_125502,125502,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_125502::execution::0,agentbench-20260603_125502,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",34f2ce996c28acb25f0955e9970c5c6c4d1e25b6c575227c238e700299684ce8,10889,186,True,2,read_file,412
agentbench-20260603_125502,125502,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_125502::execution::1,agentbench-20260603_125502,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",48f3533d0ca9e002e08186ea7a69ddbad7d5f48885f7d104f03a1f0c2b09a86f,11104,198,True,3,"edit_file, execute, read_file",412
agentbench-20260603_125608,125608,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_125608::execution::0,agentbench-20260603_125608,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",e5d957ee0ada13208475c99d79f17a49d34f01d55dd299d610ceb4dc173068a9,7036,125,True,0,none,0
agentbench-20260603_125608,125608,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_125608::execution::1,agentbench-20260603_125608,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",f0b294422b462c5f70756b383d33973b18757255921998e43cc3a9f71820eb32,7707,144,True,0,none,0
agentbench-20260603_125608,125608,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_125608::execution::2,agentbench-20260603_125608,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",9467337b3da9fbdb71dff3a7b48a6a1d315b86dbcf25de5650197ad7875151f6,8131,154,True,0,none,0
agentbench-20260603_125644,125644,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_125644::execution::0,agentbench-20260603_125644,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",7b1bb7bed1eb507b41458d0c18326801321ce4e24404ee9f0cab0a4e5dbce01b,9521,104,True,1,read_file,1934
agentbench-20260603_125644,125644,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_125644::execution::1,agentbench-20260603_125644,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",bdbad08185d9b5cf9e4e44c654228886d73910c041cdb1b5ba22a16585215bce,9792,111,True,8,"edit_file, execute, write_file",1934
agentbench-20260603_125814,125814,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_125814::execution::0,agentbench-20260603_125814,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",5a2c6d9dd1a67f758f2f1ac97404473c2b5fb8a21831e61e013d64ecda8ae015,9745,202,True,0,none,0
agentbench-20260603_125814,125814,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_125814::execution::1,agentbench-20260603_125814,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",52c8568179320abb5b46bd032e8712097aaab34799934ec3cdca15e7621a78e6,11650,271,True,0,none,0
agentbench-20260603_125814,125814,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_125814::execution::2,agentbench-20260603_125814,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",7b26c4795ea72592863399f3713e661583fd903f8474a7de9cd55b44b8fb7b66,13499,337,True,0,none,0
agentbench-20260603_130247,130247,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_130247::execution::0,agentbench-20260603_130247,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",b0bb6bbba05604bbd7d735ebf7609e74aa465ef529a56a8b5913cd92118faa9c,4577,90,True,0,none,0
agentbench-20260603_130247,130247,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_130247::execution::1,agentbench-20260603_130247,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",7dff0141e7ec8d880533b850d5a1d62349441aee68aac5db7cdf2f807e7e9db2,5126,107,True,0,none,0
agentbench-20260603_130247,130247,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_130247::execution::2,agentbench-20260603_130247,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",6daff43fbb0c541e54dd90a45874e6b5d875e8b0938cb1739e48863892b2f6ad,5563,119,True,0,none,0
agentbench-20260603_141735,141735,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_141735::execution::0,agentbench-20260603_141735,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",34f2ce996c28acb25f0955e9970c5c6c4d1e25b6c575227c238e700299684ce8,10889,186,True,2,read_file,412
agentbench-20260603_141735,141735,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_141735::execution::1,agentbench-20260603_141735,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",48f3533d0ca9e002e08186ea7a69ddbad7d5f48885f7d104f03a1f0c2b09a86f,11104,198,True,3,"edit_file, execute, read_file",412
agentbench-20260603_141940,141940,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_141940::execution::0,agentbench-20260603_141940,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",e5d957ee0ada13208475c99d79f17a49d34f01d55dd299d610ceb4dc173068a9,7036,125,True,0,none,0
agentbench-20260603_141940,141940,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_141940::execution::1,agentbench-20260603_141940,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",f0b294422b462c5f70756b383d33973b18757255921998e43cc3a9f71820eb32,7707,144,True,0,none,0
agentbench-20260603_141940,141940,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_141940::execution::2,agentbench-20260603_141940,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",9467337b3da9fbdb71dff3a7b48a6a1d315b86dbcf25de5650197ad7875151f6,8131,154,True,0,none,0
agentbench-20260603_142016,142016,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_142016::execution::0,agentbench-20260603_142016,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",7b1bb7bed1eb507b41458d0c18326801321ce4e24404ee9f0cab0a4e5dbce01b,9521,104,True,1,read_file,1934
agentbench-20260603_142016,142016,NodeBB,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_142016::execution::1,agentbench-20260603_142016,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",bdbad08185d9b5cf9e4e44c654228886d73910c041cdb1b5ba22a16585215bce,9792,111,True,8,"edit_file, execute, write_file",1934
agentbench-20260603_142146,142146,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_142146::execution::0,agentbench-20260603_142146,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",5a2c6d9dd1a67f758f2f1ac97404473c2b5fb8a21831e61e013d64ecda8ae015,9745,202,True,0,none,0
agentbench-20260603_142146,142146,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_142146::execution::1,agentbench-20260603_142146,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",52c8568179320abb5b46bd032e8712097aaab34799934ec3cdca15e7621a78e6,11650,271,True,0,none,0
agentbench-20260603_142146,142146,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_142146::execution::2,agentbench-20260603_142146,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",7b26c4795ea72592863399f3713e661583fd903f8474a7de9cd55b44b8fb7b66,13499,337,True,0,none,0
agentbench-20260603_142619,142619,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_142619::execution::0,agentbench-20260603_142619,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",b0bb6bbba05604bbd7d735ebf7609e74aa465ef529a56a8b5913cd92118faa9c,4577,90,True,0,none,0
agentbench-20260603_142619,142619,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_142619::execution::1,agentbench-20260603_142619,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",7dff0141e7ec8d880533b850d5a1d62349441aee68aac5db7cdf2f807e7e9db2,5126,107,True,0,none,0
agentbench-20260603_142619,142619,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_142619::execution::2,agentbench-20260603_142619,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",6daff43fbb0c541e54dd90a45874e6b5d875e8b0938cb1739e48863892b2f6ad,5563,119,True,0,none,0
agentbench-20260603_142654,142654,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_142654::execution::0,agentbench-20260603_142654,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",eef883c373e2c40c2dc80d73ea0c34cad29667a11c9e8623f7878b38b343c182,8443,175,True,8,"ls, read_file",183
agentbench-20260603_142654,142654,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_142654::execution::1,agentbench-20260603_142654,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_edit_or_write_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps s...",70c209e78441ffa29ee7f369d8512ab754526c53cf4f1919f963adb416d7a562,8965,191,True,3,read_file,183
agentbench-20260603_142654,142654,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_142654::execution::2,agentbench-20260603_142654,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",d03cc631660e8f1aa346618c2eb19b1cb13549d96370c3811bfe0cbdfca60c32,9291,203,True,2,read_file,183
agentbench-20260603_142838,142838,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_142838::execution::0,agentbench-20260603_142838,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",f76e91b6ca39dfd4167dba8a435a80c91e78cb9e1e408c01880a8a71f54287a8,8298,164,True,1,read_file,2272268
agentbench-20260603_142838,142838,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_142838::execution::1,agentbench-20260603_142838,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",20ec8fc55fd7ada7dd8a5174da90184d715d1ff8d4a32695c40815e08ddd1aad,8426,172,True,4,"edit_file, execute, write_file",2272268
agentbench-20260603_143114,143114,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_143114::execution::0,agentbench-20260603_143114,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",41322adec89c281afce3143c80891b76e172013c3f239e856fc92ce34dc60e9e,9595,203,True,0,none,0
agentbench-20260603_143114,143114,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_143114::execution::1,agentbench-20260603_143114,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",d8f0656947731d17e632ca9a6bba746cbf727d8d746147aef7760c8c86dc43c9,11500,256,True,0,none,0
agentbench-20260603_143114,143114,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_143114::execution::2,agentbench-20260603_143114,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",28e308b1795d7980d7518c452841b9014158443f01a78bc12b76ca1b3d15acae,13349,308,True,0,none,0
agentbench-20260603_143449,143449,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_143449::execution::0,agentbench-20260603_143449,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",df6a0baff27a8da4ffd0653dad9cc3272eb8add15e697ef13ac1a2ac35b0dd8f,12411,190,True,0,none,0
agentbench-20260603_143449,143449,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_143449::execution::1,agentbench-20260603_143449,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",a49938e64280daf688d902829caf89834a2b18d870326a45506d1e9d2bee22b4,13062,205,True,0,none,0
agentbench-20260603_143449,143449,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_143449::execution::2,agentbench-20260603_143449,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",e8b91630a51f4ee02bf0116d6af795b9d89c918a6492c16ce200f58ee57373b8,13535,215,True,0,none,0
agentbench-20260603_144037,144037,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_144037::execution::0,agentbench-20260603_144037,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",efc63e79bcab52a760593e64f789d105f6e2acb81392392be5b6033ed31bb349,7694,157,True,1,read_file,0
agentbench-20260603_144037,144037,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_144037::execution::1,agentbench-20260603_144037,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",d6446fea88135306d8df74ed6cb1e4499783a105ce03553042af43c5f5e46be8,8924,190,True,6,"execute, glob, read_file, write_todos",0
agentbench-20260603_144037,144037,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_144037::execution::2,agentbench-20260603_144037,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_edit_or_write_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps s...",4e6a811d7768f2dcabe29673485b9918d8c6de9f15e3d1b4ac60ef6f96f9bf07,10830,253,True,6,"execute, glob, read_file, write_todos",0
agentbench-20260603_144513,144513,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_144513::execution::0,agentbench-20260603_144513,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",d7fdb749d0614e4e06fbe91232428442bc3625992d03579ccd31ca4298ad3d02,12526,272,True,1,read_file,7518
agentbench-20260603_144513,144513,ansible,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_144513::execution::1,agentbench-20260603_144513,"Phase: execution_retry The previous execution attempt stalled with guard reason: read_only_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section...",734b6b9ff5ee74cc5c9e7642d5ca3374f1c303025a44b6b7f4d9e09507d323c3,12654,280,True,2,"edit_file, execute",7518
agentbench-20260603_144653,144653,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_144653::execution::0,agentbench-20260603_144653,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",50201d76b43a90b34d15d170bea86deec31036cdbc2cadf7b2d69162f938214b,7265,141,True,1,execute,0
agentbench-20260603_144653,144653,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_144653::execution::1,agentbench-20260603_144653,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_edit_or_write_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps s...",f9cfabad825375366015e5a469d399f2b7c44216c58a27e62433ecf2c7d6b9e6,8254,176,True,3,"glob, grep, read_file",0
agentbench-20260603_144653,144653,qutebrowser,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_144653::execution::2,agentbench-20260603_144653,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_edit_or_write_tool_call. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps s...",b157ea24fc79541615a9e75d989d87241ff92aa4eccb7eca40cc556b21fe4b34,8585,189,True,1,execute,0
agentbench-20260603_144758,144758,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_144758::execution::0,agentbench-20260603_144758,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",dceb2fdbca9737a2e87d13f4a6f24051f8de2fb111a4cf239eb48c8f911f34ca,7717,131,True,0,none,0
agentbench-20260603_144758,144758,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_144758::execution::1,agentbench-20260603_144758,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",c044fd8dff3c759a55df2827b2aa5452e70a2f6702b3aff62df8cc0f1dcc5b7b,9622,188,True,0,none,0
agentbench-20260603_144758,144758,element-web,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_144758::execution::2,agentbench-20260603_144758,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",5d15e39e97eb4f9b144ccfd1efc8a19688e132eb6ae39b6edb27da37962819d9,11471,252,True,0,none,0
agentbench-20260603_145348,145348,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_145348::execution::0,agentbench-20260603_145348,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",bbcaf0d5998aa86688833ba4c9bab8c2f9660179cac9bc07e2f1a0962be10894,7869,217,True,0,none,0
agentbench-20260603_145348,145348,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_145348::execution::1,agentbench-20260603_145348,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",ae19a2ae5cb855b05045e4e7cc7b1a5218df55ae4c24b3c62927a012ed337902,8322,230,True,0,none,0
agentbench-20260603_145348,145348,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_145348::execution::2,agentbench-20260603_145348,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",1d6f10267d6b46f1fd903ad80c4bc4e4f549caecd81bdcd8847436caa915658a,8719,240,True,0,none,0
agentbench-20260603_145438,145438,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_145438::execution::0,agentbench-20260603_145438,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",16d65b070ba9d63e770e34dcbea61e3ad7c9fb2587f20eb7f1ca861fc76b6248,9802,201,True,0,none,0
agentbench-20260603_145438,145438,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_145438::execution::1,agentbench-20260603_145438,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",3077646a606d31e1759cd6bbfa730f5c69574296e3ecf11865ada0b5b6641a02,10251,215,True,0,none,0
agentbench-20260603_145438,145438,openlibrary,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_145438::execution::2,agentbench-20260603_145438,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",f2b8366ee363399a63ca662cd5228c5ac992a6d352a7421832d2cb4c466098f5,10644,226,True,0,none,0
agentbench-20260603_145531,145531,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_145531::execution::0,agentbench-20260603_145531,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",96a1dc2127d54f8d52c4b538d63fd3cafdb2cf42f7f0c04e9724d2b0f9102e98,12584,313,True,0,none,0
agentbench-20260603_145531,145531,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_145531::execution::1,agentbench-20260603_145531,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",d9a222a1da662416cdd2fd8fb5dc3103ec06d7fc1b5e5207ee436e540b16b74f,14489,377,True,0,none,0
agentbench-20260603_145531,145531,vuls,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_145531::execution::2,agentbench-20260603_145531,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",e7778c5fafb69b7292fac46ff1dedf1a4840400c3f46356093c083858236565b,16338,438,True,0,none,0
agentbench-20260603_145801,145801,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,0,agentbench-20260603_145801::execution::0,agentbench-20260603_145801,"Phase: execution Use the plan to implement the SWE-bench fix in the workspace. Make focused code changes only. If the planning output only proposes more inspection, continue with the task prompt and inspect the necess...",6462d665b16464033e200c3c9ad30615548c3e2e466df7340a2fec2022bee9ca,8035,137,True,0,none,0
agentbench-20260603_145801,145801,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,1,agentbench-20260603_145801::execution::1,agentbench-20260603_145801,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",f81a456d1fcbf11da8193579398ac7bff5239e881ee2b0c834f1d42769a4bd47,9940,226,True,0,none,0
agentbench-20260603_145801,145801,teleport,upstream,Qwen/Qwen2.5-Coder-7B-Instruct,high-reuse,execution,2,agentbench-20260603_145801::execution::2,agentbench-20260603_145801,"Phase: execution_retry The previous execution attempt stalled with guard reason: no_tool_calls. Continue the same SWE-bench task. Do not write another plan, todo list, markdown code fence, or next-steps section. Use r...",b12af5685a6182348cb8b633e687f1a76f28b03f01130eedef305ff75881afc7,11789,312,True,0,none,0
